CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
15-01-2192-45,15-001,BAJA VERAPAZ,SALAMA,INEB DE TELESECUNDARIA,ALDEA UNION BARRIOS,54693237,EDGAR LEONEL RAMIREZ GONZALEZ,,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-2204-45,15-001,BAJA VERAPAZ,SALAMA,IEBC DE ENSEÑANZA,"BARRIO EL CALVARIO, SECTOR LAS TEJERAS",,EDGAR LEONEL RAMIREZ GONZALEZ,,BASICO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0001-41,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXO A EORM,ALDEA SAN FRANCISCO,56975930,ERVIN AROLDO SIS BACHAN,---,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0002-42,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EODP ANEXA A EOUM,CANTON SAN PEDRO,32659526,HUGO RAMIRO GONZALEZ CANAHUI,,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0003-42,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EODP ANEXA A EORM,"CASERIO EL PROGRESO I, ALDEA EL PROGRESO",,HUGO RAMIRO GONZALEZ CANAHUI,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0004-42,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EODP ANEXA A EORM,"CASERIO PACANI, ALDEA DOLORES",55858460,HUGO RAMIRO GONZALEZ CANAHUI,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0005-42,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EODP,CASERIO SAN JUAN,,HUGO RAMIRO GONZALEZ CANAHUI,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0006-42,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EODP,CASERIO LOS HERNANDEZ,58322316,HUGO RAMIRO GONZALEZ CANAHUI,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0007-42,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EODP,CASERIO LOS GUZMAN ALDEA LAS MINAS,,ERVIN AROLDO SIS BACHAN,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0008-41,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXA A EORM,"CASERIO LOS ENCUENTROS, ALDEA SAN FRANCISCO",51174500,ERVIN AROLDO SIS BACHAN,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0009-43,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,CASERIO LOS HERNANDEZ,58322316,HUGO RAMIRO GONZALEZ CANAHUI,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0010-43,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,"CASERIO LAS VEGAS, SAN RAFAEL",58440372,HUGO RAMIRO GONZALEZ CANAHUI,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0011-43,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,CASERIO SAN JUAN,,HUGO RAMIRO GONZALEZ CANAHUI,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0012-43,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,"CASERIO EL PROGRESO I, ALDEA EL PROGRESO",54557479,HUGO RAMIRO GONZALEZ CANAHUI,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0013-43,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EOUM,CANTON SAN PEDRO,32659526,HUGO RAMIRO GONZALEZ CANAHUI,,PRIMARIA,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0014-43,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,"CASERIO PACANI, ALDEA DOLORES",55858460,HUGO RAMIRO GONZALEZ CANAHUI,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0015-43,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,"CASERIO LOS GUZMAN, ALDEA LAS MINAS",,ERVIN AROLDO SIS BACHAN,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0016-43,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,CASERÍO CHOPÉN,56979693,HUGO RAMIRO GONZALEZ CANAHUI,ALBADINA REYES CUXÚM DE HERNÁNDEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0017-43,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,CASERIO RINCONADA DEL CHUPEL,47093409,ERVIN AROLDO SIS BACHAN,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0018-43,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,"CASERIO LOS ENCUENTROS, ALDEA SAN FRANCISCO",51174500,ERVIN AROLDO SIS BACHAN,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0019-43,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM CASERIO SANTA RITA NORTE,CASERIO SANTA RITA NORTE,31567586,ERVIN AROLDO SIS BACHAN,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0020-45,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,INEB DE TELESECUNDARIA,ALDEA LAS MINAS,56929179,ERVIN AROLDO SIS BACHAN,,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0021-45,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,INEB DE TELESECUNDARIA,"CASERÍO LOS ENCUENTROS, ALDEA SAN FRANCISCO",59104948,ERVIN AROLDO SIS BACHAN,,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0022-45,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,INEB,ALDEA SAN FRANCISCO,56996716,ERVIN AROLDO SIS BACHAN,---,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0023-46,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SAN GABRIEL PANTZUJ,57511927,ERVIN AROLDO SIS BACHAN,LUCRECIA PAHOLA BOLVITO TZAJ DE RODRÍGUEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0026-42,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EODP,"CASERÍO LAS VEGAS, SAN RAFAEL",58440376,HUGO RAMIRO GONZALEZ CANAHUI,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0027-42,15-002,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EODP,CASERIO CHOPEN,,MIGUEL ANGEL ATZIJ PICON,---,PARVULOS,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0028-43,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,CASERIO SAN JOSE CHICOJOM,30477415,ERVIN AROLDO SIS BACHAN,---,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0029-42,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,CEIN -PAIN-,CASERIO PACHALUM,54132047,HUGO RAMIRO GONZALEZ CANAHUI,---,PARVULOS,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0030-42,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,CEIN -PAIN-,ALDEA DOLORES,,HUGO RAMIRO GONZALEZ CANAHUI,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0031-42,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,CEIN -PAIN-,ALDEA SAN RAFAEL,,HUGO RAMIRO GONZALEZ CANAHUI,---,PARVULOS,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0032-42,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,CEIN -PAIN-,ALDEA CHIXOLOP,,ERVIN AROLDO SIS BACHAN,---,PARVULOS,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0033-42,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,CEIN -PAIN-,ALDEA SAN FRANCISCO,,ERVIN AROLDO SIS BACHAN,---,PARVULOS,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0034-42,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,CEIN -PAIN-,ALDEA SAN GABRIEL PANTZUJ,,ERVIN AROLDO SIS BACHAN,---,PARVULOS,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0035-42,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,CEIN -PAIN-,CASERIO LOS HERNANDEZ,,HUGO RAMIRO GONZALEZ CANAHUI,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0036-42,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COLEGIO PARTICULAR BAUTISTA MIXTO,CANTON LA CRUZ,56903927,HUGO RAMIRO GONZALEZ CANAHUI,ANA MIREYA DE LEON ALVAREZ DE BOTEO,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0037-43,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COLEGIO PARTICULAR BAUTISTA MIXTO,CANTON LA CRUZ,47195280,HUGO RAMIRO GONZALEZ CANAHUI,ANA MIREYA DE LEON ALVAREZ DE BOTEO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0038-45,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,INEB DE TELESECUNDARIA,ALDEA RINCON DE JESUS,41408196,HUGO RAMIRO GONZALEZ CANAHUI,,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0039-42,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,CEIN,CASERÍO EL TEMPISQUE,,ERVIN AROLDO SIS BACHAN,----,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0040-42,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,CEIN ANEXA A EORM,CANTON SANDOVAL,,HUGO RAMIRO GONZALEZ CANAHUI,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0041-42,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,CEIN -PAIN,CASERIO CHUPEL,,ERVIN AROLDO SIS BACHAN,---,PARVULOS,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0042-41,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXO A EORM,CASERIO RINCONADA DE CHUPEL,55950734,ERVIN AROLDO SIS BACHAN,---,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0043-42,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,CEIN -PAIN,CASERIO CHILAJON,,ERVIN AROLDO SIS BACHAN,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0044-42,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,CEIN -PAIN,"CASERIO BUENA VISTA, ALDEA SAN FRANCISCO",,ERVIN AROLDO SIS BACHAN,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0045-42,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,CEIN -PAIN,ALDEA CHICHOLON,,ERVIN AROLDO SIS BACHAN,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0046-42,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EODP ANEXA A EOUM,CANTÓN SAN JUAN,,HUGO RAMIRO GONZALEZ CANAHUI,-------,PARVULOS,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0047-43,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EOUM,CANTON LA CRUZ,58590492,HUGO RAMIRO GONZALEZ CANAHUI,---,PRIMARIA,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0048-42,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EODP ANEXA A EOUM,CANTON LA CRUZ,58590492,HUGO RAMIRO GONZALEZ CANAHUI,---,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0049-45,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,INEB DE TELESECUNDARIA,ALDEA CHICHOLON,56257798,ERVIN AROLDO SIS BACHAN,---,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0050-45,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,INEB,CANTON SAN JUAN,42797689,HUGO RAMIRO GONZALEZ CANAHUI,ALBA ESPERANZA GARCIA GARCIA,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0051-45,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COLEGIO PRIVADO MIXTO NAZARENO,CANTON LA CRUZ,42040713,HUGO RAMIRO GONZALEZ CANAHUI,DANIO VINICIO CUXÚN GONZÁLEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0052-43,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,CASERIO SAN AGUSTIN,33354639,ERVIN AROLDO SIS BACHAN,---,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0053-41,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXO A EOUM,CANTON SAN JUAN,54663544,HUGO RAMIRO GONZALEZ CANAHUI,,PREPRIMARIA BILINGUE,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0054-41,,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXO A EORM,ALDEA SAN FRANCISCO,,,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,CERRADA TEMPORALMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0055-41,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXO A EORM,ALDEA LAS MINAS,47818330,ERVIN AROLDO SIS BACHAN,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0056-41,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXO EORM,ALDEA SAN GABRIEL PANTZUJ,31790903,ERVIN AROLDO SIS BACHAN,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0057-41,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXO A EORM,ALDEA EL PROGRESO,54718360,ERVIN AROLDO SIS BACHAN,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0058-46,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CANTON SAN JUAN,49575099,HUGO RAMIRO GONZALEZ CANAHUI,JOSÉ ANGEL PICÓN LIMA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0059-46,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COLEGIO PARTICULAR BAUTISTA MIXTO,CANTON LA CRUZ,47195280,HUGO RAMIRO GONZALEZ CANAHUI,OLIVIA MARGARITA CANAHUÍ JÁ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0060-45,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COLEGIO PARTICULAR BAUTISTA MIXTO,CANTON LA CRUZ,47195280,HUGO RAMIRO GONZALEZ CANAHUI,OLIVIA MARGARITA CANAHUÍ JÁ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0061-45,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,INEB,ALDEA CHIXOLOP,,ERVIN AROLDO SIS BACHAN,HUGO RAMIRO GONZALEZ CANAHUI,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0062-41,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXO A EORM,ALDEA CHIXOLOP,42062641,ERVIN AROLDO SIS BACHAN,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0063-45,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,INEB,"BARRIO SAN JUAN, ALDEA SAN GABRIEL PANTZUJ",48436908,ERVIN AROLDO SIS BACHAN,PENDIENTE,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0065-41,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXO A EORM,ALDEA RINCON DE JESUS,55778045,HUGO RAMIRO GONZALEZ CANAHUI,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0067-41,,BAJA VERAPAZ,SAN MIGUEL CHICAJ,COPB ANEXO A EORM,CASERIO EL TEMPISQUE II,,,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,CERRADA TEMPORALMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0068-42,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EODP,CANTON SAN JUAN,,HUGO RAMIRO GONZALEZ CANAHUI,,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0069-42,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,CEIN -PAIN-,ALDEA RINCÓN DE JESÚS,56998138,HUGO RAMIRO GONZALEZ CANAHUI,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0070-43,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EOUM,CANTON SAN JUAN,49505406,HUGO RAMIRO GONZALEZ CANAHUI,,PRIMARIA,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0072-43,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,ALDEA SANTA RITA CHICHOLON,46713613,ERVIN AROLDO SIS BACHAN,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0073-43,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,ALDEA LAS MINAS,46092902,ERVIN AROLDO SIS BACHAN,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0074-43,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,ALDEA EL PROGRESO,54718360,ERVIN AROLDO SIS BACHAN,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0075-43,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,CASERÍO RINCÓN SAN PEDRO,56986223,HUGO RAMIRO GONZALEZ CANAHUI,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0076-43,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,ALDEA SAN FRANCISCO,56975930,ERVIN AROLDO SIS BACHAN,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0077-43,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,ALDEA DOLORES,58892783,HUGO RAMIRO GONZALEZ CANAHUI,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0078-43,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,ALDEA RINCON DE JESUS,57159053,HUGO RAMIRO GONZALEZ CANAHUI,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0079-43,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,ALDEA SAN RAFAEL,57254867,HUGO RAMIRO GONZALEZ CANAHUI,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0080-43,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,ALDEA CHIXOLOP,59848553,ERVIN AROLDO SIS BACHAN,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0081-43,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,ALDEA QUIATE,,ERVIN AROLDO SIS BACHAN,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0082-43,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,CASERÍO PACHALUM,41594249,HUGO RAMIRO GONZALEZ CANAHUI,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0083-43,15-006,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,CASERIO CHICAJA,56987438,HUGO RAMIRO GONZALEZ CANAHUI,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0084-43,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,CASERIO CHUPEL,,ERVIN AROLDO SIS BACHAN,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0085-43,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,CASERIO CHILAJON ALDEA SAN GABRIEL PANTZUJ,57264900,ERVIN AROLDO SIS BACHAN,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0086-43,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,CASERIO CAMALMAPA I,46681447,ERVIN AROLDO SIS BACHAN,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-02-0087-43,15-007,BAJA VERAPAZ,SAN MIGUEL CHICAJ,EORM,ALDEA SAN GABRIEL PANTZUJ,31790903,ERVIN AROLDO SIS BACHAN,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
